event_id,event_cause,corridor,police_station,latitude,longitude,is_weekend,is_peak_hour,is_night_event,historical_corridor_risk,historical_police_station_risk,historical_cluster_risk,historical_cause_closure_rate,historical_corridor_closure_rate,target_priority,target_requires_road_closure,target_event_duration_minutes
FKID003295,water_logging,ORR East 2,Mahadevapura,12.9956041,77.682423,False,True,False,0.0229,0.0147,0.9036,0.0852,0.016,High,0,0.0
FKID003309,vehicle_breakdown,Non-corridor,Cubbon Park,12.9768015,77.5865121,False,True,False,0.3822,0.0259,0.9036,0.0429,0.121,Low,0,0.0
FKID003297,water_logging,ORR East 2,K.R. Pura,13.0008179,77.6813076,False,True,False,0.0229,0.0279,0.9036,0.0852,0.016,High,0,26221.81
FKID003304,road_conditions,Mysore Road,Halasuru Gate,12.9612896,77.5866306,False,True,False,0.0909,0.0363,0.9036,0.1235,0.1104,High,1,3223.23
FKID003298,water_logging,CBD 2,Cubbon Park,12.9819883,77.59458,False,True,False,0.0127,0.0259,0.9036,0.0852,0.0673,High,0,25252.72
FKID003300,water_logging,Bannerghata Road,Jayanagara,12.9288683,77.6003948,False,True,False,0.0256,0.0218,0.9036,0.0852,0.0335,High,0,0.0
FKID003299,water_logging,Bannerghata Road,Jayanagara,12.9287633,77.6004135,False,True,False,0.0256,0.0218,0.9036,0.0852,0.0335,High,0,0.0
FKID003305,road_conditions,Bellary Road 1,High ground,12.9845977,77.5879019,False,True,False,0.0746,0.0226,0.9036,0.1235,0.0541,High,0,7791.3
FKID003301,vehicle_breakdown,Non-corridor,City Market,12.9563631,77.5773428,False,True,False,0.3822,0.0033,0.9036,0.0429,0.121,Low,0,23.38
FKID003302,construction,ORR East 2,HAL Old Airport,12.96923191,77.70098502,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,59.98
FKID003331,vehicle_breakdown,Non-corridor,Banashankari,12.9169952,77.5732994,False,True,False,0.3822,0.0125,0.9036,0.0429,0.121,Low,0,0.0
FKID003332,vehicle_breakdown,Non-corridor,High ground,12.9795656,77.5853052,False,True,False,0.3822,0.0226,0.9036,0.0429,0.121,Low,0,0.0
FKID003306,vehicle_breakdown,Non-corridor,Cubbon Park,12.9793531,77.5854569,False,True,False,0.3822,0.0259,0.9036,0.0429,0.121,Low,0,57.64
FKID003333,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0295471,77.5383856,False,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003303,construction,ORR East 2,HAL Old Airport,12.96877944,77.70122799,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,397.9
FKID003330,vehicle_breakdown,Non-corridor,Cubbon Park,12.9761578,77.5875826,False,True,False,0.3822,0.0259,0.9036,0.0429,0.121,Low,0,0.0
FKID003329,vehicle_breakdown,Non-corridor,Cubbon Park,12.9762223,77.5875813,False,True,False,0.3822,0.0259,0.9036,0.0429,0.121,Low,0,0.0
FKID003334,vehicle_breakdown,Non-corridor,Cubbon Park,12.9761797,77.5875999,False,True,False,0.3822,0.0259,0.9036,0.0429,0.121,Low,0,0.0
FKID003337,vehicle_breakdown,Non-corridor,Halasuru Gate,12.9760844,77.5872657,False,True,False,0.3822,0.0363,0.9036,0.0429,0.121,Low,0,0.0
FKID003307,water_logging,CBD 2,Cubbon Park,12.9834552,77.5925324,False,True,False,0.0127,0.0259,0.9036,0.0852,0.0673,High,0,10723.09
FKID003336,vehicle_breakdown,Non-corridor,Devanahalli Airport,13.2573738,77.7127973,False,True,False,0.3822,0.0045,0.0009,0.0429,0.121,Low,0,0.0
FKID003308,vehicle_breakdown,Mysore Road,Kengeri,12.9022996,77.4696539,False,True,False,0.0909,0.0054,0.0016,0.0429,0.1104,High,0,0.0
FKID003335,vehicle_breakdown,Non-corridor,Yelahanka,13.0996385,77.588561,False,True,False,0.3822,0.0461,0.9036,0.0429,0.121,Low,0,0.0
FKID003312,construction,ORR East 2,HAL Old Airport,12.969466,77.7010444,False,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,750.61
FKID003339,vehicle_breakdown,Non-corridor,K.R. Pura,12.9978826,77.7171721,False,True,False,0.3822,0.0279,0.0058,0.0429,0.121,Low,0,0.0
FKID003311,tree_fall,Non-corridor,Jeevanbheemanagar,12.9678065,77.6529808,False,True,False,0.3822,0.0155,0.9036,0.3944,0.121,Low,0,486.97
FKID003347,vehicle_breakdown,ORR East 1,HSR Layout,12.9162721,77.6329233,False,True,False,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,0.0
FKID003348,vehicle_breakdown,Non-corridor,K.R. Pura,13.0075443,77.6900617,False,True,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,1,0.0
FKID003310,accident,Tumkur Road,Yeshwanthpura,13.0179142,77.5594838,False,True,False,0.056,0.0343,0.9036,0.0301,0.0262,High,0,62.21
FKID003313,pot_holes,Non-corridor,Sheshadripuram,12.9810734,77.5706117,False,True,False,0.3822,0.015,0.9036,0.0242,0.121,Low,0,0.0
FKID003317,tree_fall,Mysore Road,Ashok Nagar,12.9669358,77.6077179,False,True,False,0.0909,0.0209,0.9036,0.3944,0.1104,High,0,17396.59
FKID003314,road_conditions,ORR West 1,Banashankari,12.925345,77.549874,False,True,False,0.0206,0.0125,0.9036,0.1235,0.0298,High,0,0.0
FKID003340,vehicle_breakdown,Non-corridor,No Police Station,13.0599492,77.4636953,False,True,False,0.3822,0.0268,0.9036,0.0429,0.121,Low,0,0.0
FKID003316,vehicle_breakdown,Hosur Road,Madiwala,12.9292202,77.6152975,False,False,False,0.0365,0.0225,0.9036,0.0429,0.057,High,0,46.14
FKID003350,vehicle_breakdown,ORR East 1,HAL Old Airport,12.9437916,77.6980733,False,False,False,0.0299,0.0442,0.9036,0.0429,0.0738,High,0,0.0
FKID003318,others,Mysore Road,Halasuru Gate,12.9664907,77.5870892,False,False,False,0.0909,0.0363,0.9036,0.0862,0.1104,High,0,0.0
FKID003315,pot_holes,Non-corridor,Sheshadripuram,12.9811,77.5706683,False,False,False,0.3822,0.015,0.9036,0.0242,0.121,Low,0,0.0
FKID003351,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9640051,77.5832514,False,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003325,vehicle_breakdown,Bellary Road 1,High ground,12.9869407,77.5888485,False,False,False,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,115.89
FKID003327,pot_holes,Magadi Road,Kamakshipalya,12.9903382,77.5043503,False,False,False,0.03,0.0274,0.9036,0.0242,0.0408,High,0,10585.2
FKID003320,road_conditions,Bannerghata Road,J.P. Nagar,12.9046134,77.6016556,False,False,False,0.0256,0.0152,0.9036,0.1235,0.0335,High,0,0.0
FKID003323,others,Non-corridor,Adugodi,12.9463182,77.6025017,False,False,False,0.3822,0.0147,0.9036,0.0862,0.121,Low,0,57.64
FKID003322,road_conditions,Bannerghata Road,J.P. Nagar,12.9046184,77.6016364,False,False,False,0.0256,0.0152,0.9036,0.1235,0.0335,High,0,0.0
FKID003319,water_logging,IRR(Thanisandra road),Ashok Nagar,12.9375003,77.6334068,False,False,False,0.0116,0.0209,0.9036,0.0852,0.0632,High,0,0.0
FKID003321,road_conditions,Bannerghata Road,J.P. Nagar,12.9046209,77.601658,False,False,False,0.0256,0.0152,0.9036,0.1235,0.0335,High,0,0.0
FKID003356,vehicle_breakdown,Non-corridor,K.R. Pura,13.0041938,77.6837865,False,False,False,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,0.0
FKID003352,vehicle_breakdown,ORR East 1,HSR Layout,12.915995,77.623325,False,False,False,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,0.0
FKID003326,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0205131,77.552269,False,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,105.89
FKID003324,road_conditions,Bannerghata Road,J.P. Nagar,12.9046215,77.6015927,False,False,True,0.0256,0.0152,0.9036,0.1235,0.0335,High,0,0.0
FKID003338,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9807883,77.5723617,False,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID003328,tree_fall,Non-corridor,Pulikeshinagar(F.Town),13.0015752,77.6121596,False,False,True,0.3822,0.0091,0.9036,0.3944,0.121,Low,0,40.37
FKID003341,tree_fall,Non-corridor,Pulikeshinagar(F.Town),13.0010026,77.6122223,False,False,True,0.3822,0.0091,0.9036,0.3944,0.121,Low,1,29.77
FKID003353,vehicle_breakdown,Non-corridor,Peenya,13.0470085,77.5012586,False,False,True,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,0.0
FKID003343,vehicle_breakdown,Bannerghata Road,Wilson Garden,12.9380883,77.5986283,False,False,True,0.0256,0.0128,0.9036,0.0429,0.0335,High,0,79.1
FKID003346,pot_holes,Old Madras Road,Halasur,12.9714742,77.6193579,False,False,True,0.0322,0.0144,0.9036,0.0242,0.0456,High,0,9236.96
FKID003342,vehicle_breakdown,Bellary Road 1,High ground,12.9860425,77.5895725,False,False,True,0.0746,0.0226,0.9036,0.0429,0.0541,High,0,10.81
FKID003345,vehicle_breakdown,ORR North 1,Banaswadi,12.99734494,77.67058314,False,False,True,0.0336,0.03,0.9036,0.0429,0.08,High,0,0.0
FKID003344,vehicle_breakdown,ORR West 1,Banashankari,12.9240195,77.5534081,True,False,True,0.0206,0.0125,0.9036,0.0429,0.0298,High,0,15.05
FKID003349,construction,West of Chord Road,Vijayanagara,12.9725245,77.5378415,True,False,True,0.0213,0.0071,0.9036,0.2646,0.0632,High,0,0.39
FKID003359,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0324699,77.5340097,True,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003354,pot_holes,IRR(Thanisandra road),Jeevanbheemanagar,12.9782283,77.6387918,True,False,True,0.0116,0.0155,0.9036,0.0242,0.0632,High,0,0.0
FKID003360,accident,Bellary Road 2,Chikkajala,13.1732467,77.6337783,True,False,True,0.0464,0.0091,0.0032,0.0301,0.0317,High,0,0.0
FKID003355,pot_holes,Non-corridor,Adugodi,12.943119,77.6219511,True,False,True,0.3822,0.0147,0.9036,0.0242,0.121,Low,0,12671.14
FKID003357,vehicle_breakdown,Non-corridor,Sadashivanagar,13.0141707,77.5698224,True,False,True,0.3822,0.037,0.9036,0.0429,0.121,Low,0,0.0
FKID003358,vehicle_breakdown,ORR East 2,HAL Old Airport,12.97276155,77.69877413,True,False,True,0.0229,0.0442,0.9036,0.0429,0.016,High,0,27.42
FKID003370,vehicle_breakdown,Non-corridor,Whitefield,12.9460287,77.7468175,True,False,True,0.3822,0.0221,0.0088,0.0429,0.121,Low,0,0.0
FKID003371,vehicle_breakdown,Mysore Road,Ashok Nagar,12.9666687,77.6090795,True,False,True,0.0909,0.0209,0.9036,0.0429,0.1104,High,0,0.0
FKID003361,vehicle_breakdown,ORR East 1,Bellandur,12.9270796,77.6791784,True,False,True,0.0299,0.012,0.9036,0.0429,0.0738,High,0,30.65
FKID003369,vehicle_breakdown,Bellary Road 1,R.T. Nagar,13.0244817,77.5854183,True,False,True,0.0746,0.0155,0.9036,0.0429,0.0541,High,0,0.0
FKID003375,vehicle_breakdown,Hosur Road,Madiwala,12.9235174,77.618812,True,False,True,0.0365,0.0225,0.9036,0.0429,0.057,High,0,0.0
FKID003373,vehicle_breakdown,CBD 1,Shivajinagar,12.9780253,77.609706,True,False,True,0.0032,0.0114,0.9036,0.0429,0.1154,High,0,0.0
FKID003374,vehicle_breakdown,Hosur Road,HSR Layout,12.8969056,77.635054,True,False,True,0.0365,0.0142,0.9036,0.0429,0.057,High,0,0.0
FKID003363,vehicle_breakdown,Non-corridor,Jnanabharathi,12.9574414,77.503195,True,False,True,0.3822,0.0164,0.9036,0.0429,0.121,Low,1,50.12
FKID003365,vehicle_breakdown,Non-corridor,K.G. Halli,13.0269771,77.6204275,True,False,True,0.3822,0.0091,0.9036,0.0429,0.121,Low,0,32.12
FKID003364,vehicle_breakdown,Magadi Road,Magadi Road,12.9757515,77.5621464,True,False,True,0.03,0.0174,0.9036,0.0429,0.0408,High,0,60.88
FKID003367,others,Bellary Road 1,Kodigehalli,13.0365821,77.5893887,True,False,True,0.0746,0.0333,0.9036,0.0862,0.0541,High,0,1273.24
FKID003366,vehicle_breakdown,Old Madras Road,Jeevanbheemanagar,12.9841489,77.6490274,True,False,True,0.0322,0.0155,0.9036,0.0429,0.0456,High,0,18.53
FKID003380,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.043197,77.5905836,True,False,True,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID003378,vehicle_breakdown,Hosur Road,Madiwala,12.92182185,77.62106024,True,False,True,0.0365,0.0225,0.9036,0.0429,0.057,High,0,107.01
FKID003368,vehicle_breakdown,Non-corridor,Shivajinagar,12.9801396,77.6139775,True,False,True,0.3822,0.0114,0.9036,0.0429,0.121,Low,0,40.62
FKID003381,vehicle_breakdown,Non-corridor,Jayanagara,12.9183936,77.5858257,True,False,True,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,0.0
FKID003372,pot_holes,Bellary Road 1,High ground,12.984543,77.5880835,True,False,True,0.0746,0.0226,0.9036,0.0242,0.0541,High,0,0.0
FKID003384,vehicle_breakdown,Non-corridor,Sadashivanagar,13.0145576,77.569369,True,False,True,0.3822,0.037,0.9036,0.0429,0.121,Low,0,0.0
FKID003383,congestion,ORR North 2,Kodigehalli,13.0449773,77.5816126,True,False,True,0.0288,0.0333,0.9036,0.0441,0.0426,High,0,0.0
FKID003377,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9565483,77.5486683,True,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003385,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9565483,77.5486683,True,False,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003376,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0323967,77.5339844,True,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003386,vehicle_breakdown,Non-corridor,Electronic City,12.8387727,77.6779223,True,False,False,0.3822,0.0152,0.9036,0.0429,0.121,Low,0,0.0
FKID003379,vehicle_breakdown,Mysore Road,Cubbon Park,12.9719637,77.5943012,True,False,False,0.0909,0.0259,0.9036,0.0429,0.1104,High,0,0.0
FKID003387,vehicle_breakdown,Non-corridor,Banashankari,12.9292336,77.564136,True,True,False,0.3822,0.0125,0.9036,0.0429,0.121,Low,0,45.15
FKID003382,vehicle_breakdown,Mysore Road,Byatarayanapura,12.956958,77.5502136,True,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003388,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.0288242,77.5401601,True,True,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003390,vehicle_breakdown,Old Madras Road,Banaswadi,12.986573,77.6487801,True,False,False,0.0322,0.03,0.9036,0.0429,0.0456,High,0,0.0
FKID003389,vehicle_breakdown,Old Madras Road,Jeevanbheemanagar,12.9861653,77.6472131,True,False,False,0.0322,0.0155,0.9036,0.0429,0.0456,High,0,0.0
FKID003391,tree_fall,Non-corridor,Sadashivanagar,13.0390583,77.5627367,True,True,False,0.3822,0.037,0.9036,0.3944,0.121,Low,1,107.31
FKID003407,vehicle_breakdown,Non-corridor,Peenya,13.0469223,77.5016061,True,True,False,0.3822,0.0218,0.9036,0.0429,0.121,Low,0,0.0
FKID003398,vehicle_breakdown,ORR North 1,Banaswadi,13.019417,77.6546268,True,True,False,0.0336,0.03,0.9036,0.0429,0.08,High,0,0.0
FKID003392,others,Non-corridor,Devanahalli Airport,13.2305311,77.6910022,True,True,False,0.3822,0.0045,0.0007,0.0862,0.121,Low,0,0.0
FKID003400,vehicle_breakdown,CBD 2,Cubbon Park,12.981876,77.595366,True,True,False,0.0127,0.0259,0.9036,0.0429,0.0673,High,0,0.0
FKID003406,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9365315,77.5172194,True,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003393,vehicle_breakdown,ORR North 1,Hennuru,13.0267071,77.6369933,True,True,False,0.0336,0.0338,0.9036,0.0429,0.08,High,0,0.0
FKID003409,vehicle_breakdown,Bellary Road 1,Sadashivanagar,13.0138946,77.5839484,True,True,False,0.0746,0.037,0.9036,0.0429,0.0541,High,0,0.0
FKID003394,vehicle_breakdown,Non-corridor,Wilson Garden,12.9517469,77.5902794,True,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,6.34
FKID003413,vehicle_breakdown,Non-corridor,Wilson Garden,12.9518207,77.5904196,True,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,0.0
FKID003395,vehicle_breakdown,Mysore Road,Byatarayanapura,12.9531369,77.5417503,True,True,False,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,97.07
FKID003417,vehicle_breakdown,Non-corridor,Adugodi,12.92431164,77.62875366,True,True,False,0.3822,0.0147,0.9036,0.0429,0.121,Low,0,0.0
FKID003423,vehicle_breakdown,Non-corridor,Malleshwaram,13.0118911,77.5692145,True,True,False,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,0.0
FKID003421,vehicle_breakdown,Non-corridor,Malleshwaram,13.0119058,77.5691935,True,True,False,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,0.0
FKID003422,vehicle_breakdown,Bellary Road 2,Yelahanka,13.0999145,77.5990439,True,True,False,0.0464,0.0461,0.9036,0.0429,0.0317,High,0,0.0
FKID003402,vehicle_breakdown,Non-corridor,Pulikeshinagar(F.Town),13.0002572,77.6109204,True,True,False,0.3822,0.0091,0.9036,0.0429,0.121,Low,0,109.46
FKID003418,vehicle_breakdown,Non-corridor,Wilson Garden,12.9431255,77.5972099,True,True,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,1,0.0
FKID003396,pot_holes,ORR West 1,J.P. Nagar,12.9054626,77.5850476,True,True,False,0.0206,0.0152,0.9036,0.0242,0.0298,High,0,109.25
FKID003397,vehicle_breakdown,Non-corridor,Malleshwaram,13.011398,77.5690047,True,True,False,0.3822,0.0098,0.9036,0.0429,0.121,Low,0,0.0
FKID003404,construction,ORR East 2,HAL Old Airport,12.9695964,77.7007931,True,True,False,0.0229,0.0442,0.9036,0.2646,0.016,High,0,727.09
FKID003399,others,Non-corridor,Thalagattapura,12.8567363,77.5315865,True,False,False,0.3822,0.0061,0.001,0.0862,0.121,Low,0,0.0
FKID003419,vehicle_breakdown,Bellary Road 2,Kodigehalli,13.07104,77.5924854,True,False,False,0.0464,0.0333,0.9036,0.0429,0.0317,High,0,0.0
FKID003420,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.027811,77.5422247,True,False,False,0.056,0.0343,0.9036,0.0429,0.0262,High,0,0.0
FKID003405,tree_fall,West of Chord Road,Malleshwaram,13.000017,77.5516663,True,False,False,0.0213,0.0098,0.9036,0.3944,0.0632,High,0,3476.36
FKID003401,vehicle_breakdown,Non-corridor,Wilson Garden,12.9414237,77.5975231,True,False,False,0.3822,0.0128,0.9036,0.0429,0.121,Low,1,16.73
FKID003403,vehicle_breakdown,Non-corridor,Thalagattapura,12.86080015,77.52048769,True,False,False,0.3822,0.0061,0.001,0.0429,0.121,Low,0,0.0
FKID003408,vehicle_breakdown,Non-corridor,Thalagattapura,12.87405197,77.49924774,True,False,False,0.3822,0.0061,0.0005,0.0429,0.121,Low,0,0.0
FKID003432,vehicle_breakdown,Bellary Road 1,Hebbala,13.0345101,77.5886771,True,False,False,0.0746,0.0165,0.9036,0.0429,0.0541,High,0,0.0
FKID003426,vehicle_breakdown,Bellary Road 1,Hebbala,13.0345256,77.5887308,True,False,True,0.0746,0.0165,0.9036,0.0429,0.0541,High,0,0.0
FKID003410,water_logging,Mysore Road,Halasuru Gate,12.9633163,77.5824488,True,False,True,0.0909,0.0363,0.9036,0.0852,0.1104,High,0,23233.95
FKID003411,pot_holes,Non-corridor,Upparpet,12.9800447,77.5717929,True,False,True,0.3822,0.0077,0.9036,0.0242,0.121,Low,0,0.0
FKID003412,pot_holes,Non-corridor,Chamarajpet,12.98109,77.5703733,True,False,True,0.3822,0.0235,0.9036,0.0242,0.121,Low,0,4871.57
FKID003437,vehicle_breakdown,Non-corridor,Sheshadripuram,12.9805889,77.5730379,True,False,True,0.3822,0.015,0.9036,0.0429,0.121,Low,0,0.0
FKID003433,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9640323,77.5830801,True,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003416,vehicle_breakdown,Non-corridor,Wilson Garden,12.9459064,77.5955084,True,False,True,0.3822,0.0128,0.9036,0.0429,0.121,Low,0,19.16
FKID003415,pot_holes,Non-corridor,Ashok Nagar,12.9623667,77.627955,True,False,True,0.3822,0.0209,0.9036,0.0242,0.121,Low,0,0.0
FKID003434,vehicle_breakdown,Bellary Road 1,Kodigehalli,13.0344889,77.5885486,True,False,True,0.0746,0.0333,0.9036,0.0429,0.0541,High,0,0.0
FKID003427,vehicle_breakdown,Non-corridor,Chikkabanavara,13.0487923,77.4974299,True,False,True,0.3822,0.0144,0.9036,0.0429,0.121,Low,0,0.0
FKID003414,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.01853031,77.557799,True,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,2.05
FKID003424,vehicle_breakdown,Tumkur Road,Sadashivanagar,13.0155967,77.5632506,True,False,True,0.056,0.037,0.9036,0.0429,0.0262,High,0,0.0
FKID003435,vehicle_breakdown,Tumkur Road,Sadashivanagar,13.0155791,77.5632598,True,False,True,0.056,0.037,0.9036,0.0429,0.0262,High,0,0.0
FKID003425,others,Non-corridor,Thalagattapura,12.8496684,77.5757614,True,False,True,0.3822,0.0061,0.0012,0.0862,0.121,Low,0,0.0
FKID003440,vehicle_breakdown,Non-corridor,K.R. Pura,13.0143227,77.7004163,True,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,110.95
FKID003431,vehicle_breakdown,Old Madras Road,Banaswadi,12.9856594,77.6443541,True,False,True,0.0322,0.03,0.9036,0.0429,0.0456,High,0,0.0
FKID003429,vehicle_breakdown,Hosur Road,Madiwala,12.9240089,77.6184611,True,False,True,0.0365,0.0225,0.9036,0.0429,0.057,High,0,22.96
FKID003428,vehicle_breakdown,Old Madras Road,Halasur,12.9752696,77.6201123,True,False,True,0.0322,0.0144,0.9036,0.0429,0.0456,High,0,0.0
FKID003430,others,Bellary Road 1,Kodigehalli,13.0390679,77.589309,True,False,True,0.0746,0.0333,0.9036,0.0862,0.0541,High,0,21.59
FKID003439,vehicle_breakdown,Non-corridor,Mahadevapura,13.003447,77.7570511,True,False,True,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,12.06
FKID003436,vehicle_breakdown,Non-corridor,K.R. Pura,13.0102318,77.6974368,True,False,True,0.3822,0.0279,0.9036,0.0429,0.121,Low,0,123.76
FKID003438,pot_holes,Non-corridor,Whitefield,12.9764463,77.7398826,True,False,True,0.3822,0.0221,0.0004,0.0242,0.121,Low,0,0.0
FKID003453,vehicle_breakdown,Non-corridor,Thalagattapura,12.86899116,77.50451447,True,False,True,0.3822,0.0061,0.0012,0.0429,0.121,Low,0,0.0
FKID003441,others,Mysore Road,Ashok Nagar,12.9649206,77.597051,True,False,True,0.0909,0.0209,0.9036,0.0862,0.1104,High,0,0.0
FKID003457,vehicle_breakdown,ORR East 1,Madiwala,12.91670965,77.62994607,True,False,True,0.0299,0.0225,0.9036,0.0429,0.0738,High,0,0.0
FKID003455,vehicle_breakdown,Mysore Road,Halasuru Gate,12.9712033,77.594185,True,False,True,0.0909,0.0363,0.9036,0.0429,0.1104,High,0,0.0
FKID003447,vehicle_breakdown,ORR East 1,HSR Layout,12.91661104,77.62995423,True,False,True,0.0299,0.0142,0.9036,0.0429,0.0738,High,0,0.0
FKID003442,vehicle_breakdown,Bellary Road 1,Sadashivanagar,12.9996339,77.5843205,True,False,True,0.0746,0.037,0.9036,0.0429,0.0541,High,0,19.98
FKID003443,vehicle_breakdown,Non-corridor,Rajajinagar,13.0217837,77.5326429,True,False,True,0.3822,0.0127,0.9036,0.0429,0.121,Low,0,33.29
FKID003444,vehicle_breakdown,Tumkur Road,Yeshwanthpura,13.016874,77.5609665,True,False,True,0.056,0.0343,0.9036,0.0429,0.0262,High,0,86.64
FKID003450,vehicle_breakdown,Non-corridor,Mahadevapura,13.0037413,77.7569761,True,False,True,0.3822,0.0147,0.0034,0.0429,0.121,Low,0,0.0
FKID003448,vehicle_breakdown,Mysore Road,Cubbon Park,12.9729058,77.602576,True,False,True,0.0909,0.0259,0.9036,0.0429,0.1104,High,0,0.0
FKID003446,pot_holes,Non-corridor,Electronic City,12.8415683,77.644615,True,False,True,0.3822,0.0152,0.0013,0.0242,0.121,Low,0,3975.11
